publish_date,title,summary
2024-01-23,"15 ngân hàng đã công bố KQKD đến sáng 23/1: Cập nhật Techcombank, VIB,...","VIB và Techcombank công bố kết quả kinh doanh năm 2023: VIB đạt lợi nhuận trước thuế hơn 10.700 tỷ đồng, tăng trưởng mạnh mẽ trên nhiều chỉ số. Techcombank đạt lợi nhuận trước thuế hơn 22.800 tỷ đồng, vượt mục tiêu đề ra, với điểm sáng là tỷ lệ CASA đạt 39,9%, dẫn đầu ngành.  Top 5 ngân hàng có lợi nhuận cao nhất năm 2023 bao gồm Big 4 (Vietcombank, BIDV, Agribank, VietinBank) và MB. "
2024-10-29,"Lộ diện các ngân hàng tư nhân lãi lớn nhất 9 tháng đầu năm 2024: Techcombank và MB bỏ xa nhóm còn lại, VPBank và HDBank tăng tốc","Báo cáo lợi nhuận 9 tháng đầu năm 2024 của các ngân hàng tư nhân: Techcombank dẫn đầu với 22.800 tỷ đồng lợi nhuận trước thuế (tăng 33%), bỏ xa các ngân hàng khác. MB đứng thứ hai với 20.736 tỷ đồng (tăng 4%). ACB đạt hơn 15.300 tỷ đồng (tăng 2%). VPBank tăng trưởng mạnh với 13.861 tỷ đồng (tăng 67%). HDBank đạt 12.655 tỷ đồng (tăng 47%). LPBank đạt hơn 8.800 tỷ đồng (tăng 139%). VIB đạt 6.600 tỷ đồng (giảm 21%). SeABank đạt 4.508 tỷ đồng (tăng 43%). OCB đạt hơn 2.500 tỷ đồng. Eximbank đạt 1.712 tỷ đồng (tăng 39%).  MB có lợi nhuận quý 3 cao nhất trong số các ngân hàng đã công bố báo cáo. "
2024-06-29,Techcombank Keynote đánh dấu kỷ nguyên ngân hàng thế hệ mới trên nền tảng AI,"Techcombank Keynote giới thiệu chiến lược chuyển đổi số dựa trên ba trụ cột: số hóa, dữ liệu và nhân tài.  Ngân hàng đã ứng dụng rộng rãi AI và phân tích dữ liệu, tạo ra trải nghiệm siêu cá nhân hóa cho khách hàng thông qua Techcombank Mobile và chương trình khách hàng thân thiết.  Các giải pháp mới được giới thiệu bao gồm C-Cash (quản trị nguồn vốn doanh nghiệp), Techcombank Merchant (cho các nhà bán lẻ), và siêu ứng dụng TCInvest của TCBS. Techcombank nhấn mạnh việc sử dụng dữ liệu và AI để tối ưu hoạt động, dự đoán nhu cầu khách hàng, và cải thiện hiệu quả kinh doanh.  Tổng giám đốc Jens Lottner khẳng định Techcombank đang dẫn đầu trong chuyển đổi số ngành ngân hàng Việt Nam và hướng tới trở thành một trong những ngân hàng tốt nhất châu Á. "
2024-10-21,"Một công ty BĐS đem gần 40% tài sản đi đầu tư vào HPG, TCB, BSR, MBB..., đang tạm lỗ","Công ty Đầu tư Phát triển Nhà Đà Nẵng (NDN) đầu tư gần 40% tài sản (490 tỷ đồng) vào cổ phiếu, chủ yếu là HPG, TCB, BSR, MBB, nhưng hiện đang tạm lỗ.  Kết quả kinh doanh 9 tháng đầu năm 2024 của NDN giảm mạnh so với cùng kỳ năm trước, cả doanh thu và lợi nhuận đều sụt giảm đáng kể.  Công ty đã trích lập dự phòng hơn 38 tỷ đồng cho khoản đầu tư chứng khoán.  Kế hoạch kinh doanh năm 2024 của NDN cũng được điều chỉnh giảm mạnh. "
2024-11-30,"Người đàn ông bị lừa chuyển số tiền lớn vào tài khoản 21926868 tại Techcombank, Công an cảnh báo thủ đoạn lừa đảo mới","Công an Đà Nẵng cảnh báo thủ đoạn lừa đảo mới giả mạo nhân viên giao hàng GHTK.  Đối tượng gọi điện yêu cầu nạn nhân hủy đăng ký thành viên shipper bằng cách chuyển tiền vào tài khoản Techcombank 21926868 (Công ty TNHH dịch vụ GHVN).  Một nạn nhân đã bị lừa chuyển hơn 158 triệu đồng.  Công an khuyến cáo người dân nâng cao cảnh giác, không tiết lộ thông tin cá nhân và không chuyển tiền khi nghi ngờ bị lừa đảo. "
2024-02-16,Phó Tổng Giám đốc Techcombank muốn bán bớt cổ phiếu,"Phó Tổng Giám đốc Techcombank, ông Phan Thanh Sơn, đăng ký bán 100.000 cổ phiếu TCB trong thời gian từ 21/2 đến 15/3/2024.  Đây không phải là lần đầu tiên ông Sơn bán cổ phiếu TCB. Techcombank đạt lợi nhuận trước thuế ấn tượng trong năm 2023 (22.900 tỷ đồng), vượt kế hoạch đề ra, với tổng tài sản tăng và tỷ lệ CASA tăng mạnh lên 39,9%. "
2024-02-08,Techcombank hợp tác cùng Starbucks Vietnam đem “Tết ấm từ tim” tới khách hàng,"Techcombank và Starbucks Vietnam hợp tác triển khai chương trình ""Tết ấm từ tim - Rước lộc như ý"" dịp Tết Nguyên đán 2024,  tập trung vào trải nghiệm thanh toán liền mạch và ưu đãi cho khách hàng.  Đây là chiến dịch lớn nhất kể từ khi hai bên hợp tác,  nhằm tăng cường trải nghiệm khách hàng, đặc biệt là giới trẻ.  Techcombank cho biết sẽ tiếp tục mở rộng hợp tác với các thương hiệu khác trong năm 2024,  tập trung vào việc mang lại trải nghiệm tốt nhất cho khách hàng thông qua các chương trình ưu đãi và giải pháp thanh toán tiện lợi. "
2024-04-05,Dự án cao tốc 25.500 tỷ đoạn Gia Nghĩa – Chơn Thành do Vingroup và Techcombank đề xuất sẽ trình lên Quốc hội,"Dự án cao tốc Gia Nghĩa - Chơn Thành (25.540 tỷ đồng), dài 128,8km, sẽ được trình lên Quốc hội.  Chính phủ đề xuất chia dự án thành 5 dự án thành phần, trong đó dự án thành phần 1 (xây dựng đường cao tốc) sẽ được thực hiện theo hình thức PPP (Đối tác công tư), với liên danh Vingroup - Techcombank là nhà đầu tư đề xuất ban đầu.  Liên danh này đề xuất huy động 16.000 tỷ đồng, phần còn lại đề nghị hỗ trợ từ ngân sách nhà nước.  Ủy ban Kinh tế Quốc hội đề nghị Chính phủ làm rõ một số vấn đề trước khi trình Quốc hội, bao gồm quy mô đầu tư giai đoạn 1, hệ thống đường gom, và trạm dừng nghỉ. "
2024-10-11,Lợi nhuận của Techcombank không ảnh hưởng khi dừng phân phối độc quyền bảo hiểm Manulife,"Techcombank và Manulife Việt Nam chấm dứt hợp tác phân phối bảo hiểm độc quyền từ ngày 14/10/2024.  Mặc dù có thể phát sinh chi phí và ảnh hưởng ngắn hạn đến thu nhập phí từ bancassurance, Vietcap nhận định việc này sẽ không tác động đáng kể đến lợi nhuận của Techcombank trong năm 2024, vì tỷ trọng đóng góp của phí bảo hiểm Manulife không quá lớn (1,5% tổng thu nhập hoạt động).  Techcombank vẫn sẽ hỗ trợ khách hàng đã mua bảo hiểm Manulife. "
2024-11-10,Techcombank tiên phong triển khai dịch vụ xác thực điện tử qua VneID,"Techcombank là ngân hàng đầu tiên tại Việt Nam tích hợp VneID vào ứng dụng Techcombank Mobile, cho phép khách hàng mở tài khoản và cập nhật thông tin sinh trắc học trực tuyến, ngay cả khi điện thoại không hỗ trợ NFC.  Đây là bước tiến quan trọng trong chiến lược chuyển đổi số của Techcombank, giúp khách hàng tiếp cận dịch vụ tài chính dễ dàng hơn, bảo mật hơn và đáp ứng quy định về bảo mật thanh toán trực tuyến. Techcombank nhấn mạnh cam kết tuân thủ các quy định của Chính phủ và Ngân hàng Nhà nước trong việc thúc đẩy số hóa và bảo mật thông tin khách hàng. "
2024-02-22,Techcombank ra mắt tính năng mới: Bật để “tiền tự sinh lời”,"Techcombank ra mắt tính năng ""Sinh lời tự động"" trên Techcombank Mobile, cho phép tiền nhàn rỗi trong tài khoản thanh toán tự động sinh lời hàng ngày với lãi suất lên đến 3.3%/năm. Khách hàng vẫn có thể sử dụng toàn bộ số tiền trong tài khoản bất cứ lúc nào.  Số tiền dưới 10 triệu vẫn hưởng lãi suất tài khoản thường.  Techcombank cho biết đây là bước đi tiên phong tại Việt Nam, nhằm tối ưu hóa lợi ích cho khách hàng và khẳng định vị thế dẫn đầu trong chuyển đổi số. "
2024-11-30,"Được quỹ của Bill Gates đầu tư, giá trị của doanh nghiệp sản xuất Omachi, Chin-su đã tăng gấp 3 từ đầu năm vượt trên cả Techcombank, Vingroup vào Top 10 công ty lớn nhất TTCK","Cổ phiếu MCH của Masan Consumer đạt mức giá kỷ lục, tăng 192% kể từ đầu năm, đưa vốn hóa thị trường vào top 10 công ty lớn nhất trên sàn chứng khoán.  Động lực tăng trưởng đến từ việc chuẩn bị niêm yết trên HoSE, chi trả cổ tức cao (268% năm 2023 và dự kiến 100% năm 2024), và kết quả kinh doanh khả quan (doanh thu và lợi nhuận tăng trưởng trong quý 3 và 9 tháng đầu năm 2024).  Chính sách giảm thuế VAT của Chính phủ cũng góp phần tích cực vào kết quả kinh doanh của Masan Consumer. "
2024-10-29,"Techcombank, ABBank, Bac A Bank tăng lãi suất tiết kiệm","Techcombank, ABBank, và Bac A Bank đều tăng lãi suất tiết kiệm trong tháng 10/2024.  Techcombank tăng nhẹ lãi suất kỳ hạn 3-5 tháng. ABBank tăng lãi suất ở nhiều kỳ hạn, vượt ngưỡng 6%/năm ở một số kỳ hạn dài hạn. Bac A Bank tăng lãi suất ở hầu hết các kỳ hạn, với mức cao nhất là 6,15% ở kỳ hạn 18-36 tháng.  Nhiều ngân hàng khác cũng điều chỉnh lãi suất trong tháng 10, nhưng xu hướng tăng lãi suất ít hơn so với tháng 9. "
2024-10-29,SoftPOS cùng Techcombank: dễ dàng thanh toán cùng điện thoại và ngân hàng điện tử hiện đại,"Techcombank tiên phong triển khai giải pháp SoftPOS, cho phép các hộ kinh doanh và doanh nghiệp sử dụng điện thoại hoặc máy tính bảng để nhận thanh toán không dùng tiền mặt (thẻ Visa, Mastercard, Napas, Apple Pay, Google Pay, Samsung Pay, Garmin Pay và QR code).  Giải pháp này giúp tiết kiệm chi phí đầu tư máy POS truyền thống và tối ưu hóa hoạt động kinh doanh. Techcombank hiện đang miễn phí dịch vụ SoftPOS đến hết 31/12/2024.   "
2024-04-22,Những phát biểu ấn tượng của lãnh đạo Techcombank tại ĐHĐCĐ thường niên 2024,"Đại hội đồng cổ đông thường niên 2024 của Techcombank thông qua kế hoạch lợi nhuận trước thuế năm 2024 đạt 27.100 tỷ đồng (tăng 18,4%).  Techcombank sẽ mở rộng sang các phân khúc cho vay SME, tín chấp và tiêu dùng, nhờ đầu tư mạnh vào công nghệ (500 triệu USD) và dữ liệu.  CEO Jens Lottner nhấn mạnh việc đa dạng hóa danh mục khách hàng và lĩnh vực đầu tư, đồng thời duy trì thế mạnh hiện có.  Ngân hàng tự tin về khả năng quản trị rủi ro và chất lượng tài sản tốt (nợ xấu 1,2%).  Mục tiêu tăng tỷ lệ CASA lên 55% và vốn hóa 20 tỷ USD vẫn được duy trì.  Techcombank đang tìm kiếm đối tác chiến lược để tăng vốn,  và khẳng định sẽ không bị tụt hậu dù không tham gia nhận chuyển giao ngân hàng yếu kém.  Mức tăng trưởng tín dụng mục tiêu là 20-25%/năm. "
2024-10-10,"Hậu ""ly hôn nghìn tỷ"", Techcombank có tìm người mới?","Techcombank chấm dứt hợp tác độc quyền với Manulife, đánh dấu “cuộc ly hôn” thứ ba trong ngành bancassurance.  Techcombank khẳng định quyền lợi khách hàng sẽ không bị ảnh hưởng.  Mặc dù việc này có thể ảnh hưởng ngắn hạn đến thu nhập phí,  Techcombank vẫn là ngân hàng dẫn đầu về lợi nhuận và thu nhập từ hoạt động dịch vụ.  Các chuyên gia dự đoán Techcombank sẽ tìm kiếm đối tác mới và thu được lợi ích lớn nhờ vị thế mạnh mẽ trên thị trường,  và tiềm năng phát triển của ngành bancassurance tại Việt Nam.  Techcombank sẽ ưu tiên đối tác phù hợp với chiến lược “khách hàng là trọng tâm”. "
2024-08-23,"Vay vốn tại Techcombank, doanh nghiệp nhận giải ngân khoản vay online 100%","Techcombank cung cấp giải pháp tín dụng số hóa cho doanh nghiệp, cho phép giải ngân khoản vay trực tuyến 100% trên Techcombank Business trong vòng 2 giờ làm việc, miễn phí chuyển khoản nội địa.  Hồ sơ đơn giản, quy trình minh bạch giúp doanh nghiệp dễ dàng tiếp cận vốn.  Techcombank nhấn mạnh cam kết đồng hành cùng doanh nghiệp và đầu tư mạnh vào ngân hàng số. "
2024-04-10,"Một DN dành gần 20% tài sản cho cổ phiếu, rót hơn 5.000 tỷ vào HPG, MWG, TCB, ACB…, riêng PVD đầu tư từ 11,5 triệu lên 249 tỷ","Cathay Life Việt Nam đầu tư gần 21% tổng tài sản (hơn 5.300 tỷ đồng) vào cổ phiếu, chủ yếu là các cổ phiếu blue-chip như MBB, MWG, ACB, FPT, HPG, và TCB.  Đáng chú ý là khoản đầu tư vào PVD tăng mạnh từ 11,5 triệu lên gần 249 tỷ đồng.  Công ty đã trích lập dự phòng hơn 325 tỷ đồng cho giảm giá cổ phiếu. Lợi nhuận năm 2023 của Cathay Life tăng mạnh so với năm 2022, chủ yếu nhờ hoạt động đầu tư tài chính, đặc biệt là lãi từ trái phiếu, tiền gửi và chứng khoán.   "
2024-08-12,Techcombank tiếp tục tăng lãi suất tiền gửi,"Techcombank tăng lãi suất tiền gửi kỳ hạn 1-2 tháng thêm 0,2%, giữ nguyên các kỳ hạn khác.  VPBank, DongABank, và CB cũng đã tăng lãi suất gần đây.  Nhiều ngân hàng tư nhân đã tăng lãi suất, trong khi nhóm ngân hàng quốc doanh chủ yếu là Vietcombank vẫn chưa điều chỉnh.  Chuyên gia dự báo lãi suất huy động kỳ hạn 12 tháng có thể tăng thêm 0,5% vào cuối năm 2024, nhưng lãi suất cho vay sẽ giữ nguyên để hỗ trợ doanh nghiệp. "
2024-07-17,"Vingroup và Techcombank đề xuất gói cho vay mua nhà xã hội lãi suất 4,8%/năm, kiến nghị NHNN tăng room tín dụng trong 5 năm liên tiếp để hỗ trợ","Vingroup và Techcombank đề xuất gói vay mua nhà ở xã hội (NƠXH) với lãi suất 4,8%/năm cố định trong 5 năm đầu, cho vay tối đa 100% giá trị hợp đồng, thời hạn 30 năm.  Họ kiến nghị NHNN tăng room tín dụng trong 5 năm để hỗ trợ chương trình này (khoảng 8.000 tỷ đồng). Bộ Xây dựng ủng hộ đề xuất này,  nhưng đề nghị NHNN khuyến khích thêm ngân hàng tham gia gói tín dụng 120.000 tỷ hiện hành,  xem xét giảm lãi suất và kéo dài thời hạn vay,  và nghiên cứu giới hạn tăng trưởng tín dụng đối với các ngân hàng tham gia chương trình mới để đảm bảo an toàn hệ thống.  Bộ Xây dựng cũng đề nghị mở rộng đối tượng được vay trong chương trình mới. "
2024-01-22,"Kết quả kinh doanh quý 4/2023 ngày 22/1: Techcombank, Hòa Phát, Đức Giang ... công bố, một công ty nước giải khát báo lỗ trăm tỷ","Kết quả kinh doanh quý 4/2023 của một số doanh nghiệp:  * **Techcombank (TCB):** Lãi trước thuế quý 4 tăng 22%, nhưng lợi nhuận cả năm giảm 10%. * **Hòa Phát (HPG):** Doanh thu quý 4 tăng 33%, lợi nhuận sau thuế tăng 48% so với quý trước, nhưng cả năm giảm 16%. * **Hóa chất Đức Giang (DGC):** Lãi trước thuế quý 4 giảm 33%, cả năm giảm 45%. * **Nước giải khát Chương Dương (SCD):** Lỗ 40 tỷ đồng trong quý 4, lỗ 114 tỷ đồng cả năm. * **Đạm Hà Bắc (DHB):** Lãi đột biến quý 4 nhờ thu nhập từ ""đề án các khoản vay Ngân hàng Phát triển"", cả năm vẫn có lãi. * **Dệt may Thành Công (TCM):** Lợi nhuận trước thuế quý 4 và cả năm đều giảm mạnh. * **Chứng khoán VNDirect (VND):** Lợi nhuận trước thuế quý 4 tăng đột biến do tự doanh trái phiếu, cả năm tăng 44%. * **Chứng khoán Trí Việt (TVB):** Lợi nhuận trước thuế quý 4 và cả năm đều tăng mạnh so với cùng kỳ năm trước. * **SaigonBank (SGB):** Lợi nhuận trước thuế quý 4 tăng mạnh, cả năm tăng 40%. * **Phốt pho Apatit (PAT):** Lãi trước thuế quý 4 và cả năm đều giảm mạnh. * **Mía Đường Sơn La (SLS):** Doanh thu và lợi nhuận quý 2 đều giảm. * **Saigon Cargo Services (SCS):** Lợi nhuận trước thuế quý 4 và cả năm đều giảm.  Bài báo nhấn mạnh sự đa dạng trong kết quả kinh doanh của các doanh nghiệp, với nhiều công ty ghi nhận sự tăng trưởng mạnh mẽ trong khi một số khác lại gặp khó khăn. "
2024-08-31,"HDBank, Techcombank, Eximbank, Nam A Bank tăng lãi suất tiết kiệm tuần này","HDBank, Eximbank, Techcombank, và Nam A Bank đều tăng lãi suất tiết kiệm trong tuần này, chủ yếu ở các kỳ hạn ngắn (1-6 tháng).  HDBank và Nam A Bank có mức tăng cao nhất.  Eximbank tăng lãi suất ở hầu hết kỳ hạn, ngoại trừ kỳ hạn 12 tháng. Techcombank tăng lãi suất ở các kỳ hạn 1-11 tháng.  Tổng cộng, 16 ngân hàng đã tăng lãi suất từ đầu tháng 8, trong khi 3 ngân hàng đã giảm lãi suất (ABBank, Bac A Bank, SeABank).   "
2024-04-04,"Hôm nay, Techcombank và ABBank điều chỉnh lãi suất tiết kiệm","Techcombank giảm lãi suất tiết kiệm kỳ hạn 12-36 tháng xuống 4,4%/năm (giảm 0,1%), giữ nguyên các kỳ hạn khác.  ABBank giảm mạnh lãi suất tiết kiệm tại quầy ở nhiều kỳ hạn (9-60 tháng), nhưng giữ nguyên lãi suất kỳ hạn 1-2 tháng. ABBank cũng giảm nhẹ lãi suất tiết kiệm online ở một số kỳ hạn.  Nhiều ngân hàng khác cũng điều chỉnh lãi suất trong đầu tháng 4. "
2024-01-23,"Nhân sự Techcombank có thu nhập bình quân 540 triệu đồng trong năm 2023, gấp 2,5 lần sau 10 năm","Thu nhập bình quân của nhân viên Techcombank năm 2023 là 552 triệu đồng/người (46 triệu đồng/tháng), tăng 4,5% so với năm trước.  Thu nhập tại ngân hàng mẹ là 540 triệu đồng/người (45 triệu đồng/tháng).  So với 10 năm trước, con số này tăng gấp 2,5 lần.  Techcombank tiếp tục dẫn đầu về thu nhập nhân viên trong ngành ngân hàng.  Ngân hàng cũng phát hành hơn 5,27 triệu cổ phiếu ESOP năm 2023.  Mặc dù lợi nhuận năm 2023 giảm, năng suất lao động bình quân của mỗi nhân viên vẫn ở mức cao. "
