publish_date,title,summary
2024-02-26,"Năm mới rộn ràng, Vietjet khai trương đường bay mới tới Viêng Chăn (Lào)","Vietjet launched a new direct flight route from Ho Chi Minh City to Vientiane, Laos.  The route offers four weekly flights and is expected to boost tourism and economic connections between the two countries.  The new route provides a convenient and quick travel option, connecting Vientiane with other destinations on Vietjet's international network. "
2024-03-05,"Hãng bay thu 3 tỷ USD/năm tìm đường vào Việt Nam, sẽ là đối thủ của Vietjet?","AirAsia, a low-cost airline based in Malaysia, is actively exploring entry into the Vietnamese market, though previous attempts have been unsuccessful.  The airline, operating in several Southeast Asian countries, is now projecting strong growth in its existing markets.  AirAsia has experienced a 77% recovery in passenger capacity since pre-pandemic levels.  Despite past failed attempts to establish a presence in Vietnam, AirAsia’s current financial performance and market analysis are positive indicators that they might succeed in this endeavour. "
2024-09-16,"Vietjet mở bán sớm 2,6 triệu vé Tết 2025","Vietjet is offering early bird ticket sales for the Lunar New Year 2025 travel period,  making 2.6 million seats available from January 15th to February 12th, 2025.  The airline is offering discounted fares on various domestic and international routes. "
2024-04-18,Vietjet tăng chuyến tới Điện Biên dịp 70 năm chiến thắng Điện Biên Phủ,"Vietjet is increasing flight frequency to Điện Biên Phủ,  from Hanoi and Ho Chi Minh City, to commemorate the 70th anniversary of the Battle of Điện Biên Phủ.  The airline will also increase capacity on other routes during the holiday period, aiming to improve passenger experience and offer competitive fares. "
2024-02-22,Vietjet đặt hàng 20 tàu A330neo của Airbus tại Singapore Airshow,"Vietjet ordered 20 new Airbus A330neo wide-body aircraft, a significant step in expanding its long-haul routes.  The US$7.4 billion deal marks a major purchase for the airline, aiming to enhance its operational capacity and support future expansion plans.  The new aircraft, featuring fuel-efficient engines and improved passenger comfort, are part of Vietjet's commitment to sustainability and cost-effectiveness. "
2024-02-22,"Công ty thuần Việt duy nhất sản xuất linh kiện máy bay giữa cuộc đổ bộ ồ ạt của DN ngoại: Vừa nâng vốn lên trăm tỷ, là đối tác của Vietnam Airlines, VietJet","AESC, a Vietnamese company, is a unique domestic player in the growing Vietnamese aerospace sector.  While foreign firms like Hanwha and Meggitt are heavily involved in manufacturing and servicing airplane parts, AESC stands out as a purely Vietnamese company providing similar services.  AESC has secured crucial certifications (EASA Part 21G and FAA Part 145) and partnerships with major Vietnamese airlines like Vietnam Airlines and VietJet, demonstrating its capabilities in airplane part production and maintenance.  Despite facing competition from foreign companies, AESC's domestic focus and partnerships position it well for growth in the Vietnamese market.   "
2024-04-28,"Doanh thu quý 1 của Vietjet tăng trưởng 38%, LNST đạt 520 tỷ đồng","Vietjet Air reported strong Q1 2024 financial results, with a 38% increase in air transport revenue and a 209% jump in after-tax profit.  The company's success was driven by strong passenger growth, particularly on international routes, and the addition of new international flight routes.  Vietjet also maintained a healthy financial position with a low debt-to-equity ratio and substantial cash reserves, positioning the company for continued expansion.   "
2024-08-23,Forbes vinh danh Vietjet trong danh sách 50 công ty niêm yết tốt nhất Việt Nam 2024,"Vietjet was named the 5th highest-grossing company in Vietnam's aviation sector in 2024's Fortune 500 list.  This recognition, from *Brand Finance*, highlights the airline's robust financial performance in 2023 (a 45% year-over-year revenue increase) and the first half of 2024 (a 15% revenue increase and a massive 433% increase in pre-tax profit).  The company's strong financial standing, expansion into new international markets, and impressive fleet growth are key factors in its recognition. "
2024-07-29,Vì sao bay thẳng Australia cùng hạng thương gia của Vietjet được giới trẻ săn đón?,"Vietjet's business-class flights to Australia are attracting young travelers due to their perceived value and enhanced travel experience.  Features like dedicated check-in, comfortable seating,  extensive baggage allowance, and complimentary amenities are cited as key draw.  The positive experiences shared online, particularly by travel influencers and social media users,  highlight the airline's focus on comfort, convenience, and eco-friendly practices, contributing to its appeal among the younger generation. "
2024-04-27,"Chủ tịch SAGS tiết lộ cảnh khốn khó của ngành hàng không khi 20-30% máy bay của Vietnam Airlines, Vietjet lỗi động cơ","SAGS (Saigon Cargo Services), a ground handling company, reported positive Q4 2023 results but warned of significant challenges ahead for the aviation industry in 2024.  The industry is facing headwinds from slow global recovery, political tensions, and economic slowdowns impacting travel demand.  A key concern is the high number of grounded aircraft at Vietnam Airlines and Vietjet, impacting their operational capacity.  SAGS is prioritizing securing contracts at the new Long Thành International Airport, a vital project for the future of the Vietnamese aviation sector,  as a key strategy for future growth.  While 2023 showed gains,  SAGS anticipates further challenges and is proactively setting aside provisions for potential bad debts from airlines.   "
2024-03-23,"ACV xử lý ""cục nợ"" nghìn tỷ của Vietnam Airlines, Vietjet, Bamboo Airways thế nào?","ACV (Vietnam Airports Corporation) is facing significant outstanding debts from major airlines like Vietjet, Vietnam Airlines, and Bamboo Airways.  These debts, estimated at nearly 3.6 trillion VND in provisions, are primarily from unpaid ground handling fees.  Despite Vietjet's strong financial performance in 2023,  it has the largest outstanding balance owed to ACV.  ACV is considering stricter measures, potentially including legal action, to recover these debts due to the delays in payment from several airlines.  The overall situation highlights financial challenges within the aviation sector, particularly the recovery and payment of outstanding dues from airlines. "
2024-08-01,"Quý 2 nhiều ấn tượng nhóm VN30: 16 doanh nghiệp báo lãi tăng trên 20%, 2 đơn vị lãi trên chục nghìn tỷ, lợi nhuận của Thế Giới Di Động và Vietjet tăng hơn 1.000%","Q2 2024 saw significant profit growth for many Vietnamese companies, particularly those in the VN30 index.  Several companies, notably retail giant Thế Giới Di Động (MWG) and airline Vietjet, saw extraordinary profit increases exceeding 1,000%.  While some sectors like real estate (Vinhomes, though with a slight decrease versus the previous quarter) showed significant revenue,  others demonstrated mixed performance, including banks (with some exceptions).  Overall, the positive trend reflected a broad market recovery, particularly from the low base effect of the prior year.   "
2024-10-20,"Những đế chế 2 đời đều là nữ tướng: Tỷ phú Phương Thảo ""nhận lại"" ghế Chủ tịch Vietjet, 3 gia tộc có mẹ ""truyền ngôi"" cho con gái","The article highlights several female leaders in prominent Vietnamese companies, notably in the business and corporate sectors.  It notes that some companies have had two generations of female leaders, showcasing a strong tradition of female leadership in these enterprises.  Examples include Nguyễn Thị Phương Thảo of Vietjet (holding a substantial stake), Nguyễn Thanh Hà of Vietjet, Mai Kiều Liên and Lê Thị Băng Tâm of Vinamilk, Nguyễn Ngô Vi Tâm and Trương Thị Lệ Khanh of Vĩnh Hoàn, and Đặng Huỳnh Ức My and Nguyễn Thị Nhung of TTC AgriS.  These women are shaping the leadership landscape of some of Vietnam's largest companies, demonstrating a strong presence of women in leadership roles. "
2024-07-17,"Tập đoàn OTA lớn nhất thế giới Trip.com rót vốn vào M Village của Nguyễn Hải Ninh, hợp tác chiến lược với Vinpearl và Vietjet: Bước đệm để đấu với Traveloka, Booking.com?","Trip.com, the world's largest OTA, invested in M Village, a Vietnamese hospitality company.  This strategic move, alongside partnerships with Vinpearl and Vietjet, positions Trip.com to compete with existing leaders in the Vietnamese market like Traveloka and Booking.com.  Trip.com's substantial financial resources, existing global network, and presence in the significant Chinese market present both opportunities and challenges for further expansion in Vietnam.  The partnerships aim to leverage Trip.com's technological expertise and branding to enhance M Village's operations and reach a wider customer base. "
2024-07-23,"Vietjet và Airbus ký kết hợp đồng 20 tàu A330neo trị giá 7,4 tỷ Đô la Mỹ","Vietjet signed a US$7.4 billion contract with Airbus for 20 new A330neo wide-body aircraft.  This is a significant expansion for Vietjet, boosting their long-haul capacity and replacing older aircraft.  The new planes are designed for efficiency and reduced emissions, fitting with the airline's sustainability goals.  The deal is notable for being one of the largest at the Singapore Airshow and further solidifies Vietjet's commitment to expanding its international network. "
2024-09-24,"Vietjet ký kết hợp tác với tập đoàn hàng không vũ trụ Mỹ có vốn hóa hơn 132 tỷ USD trong thương vụ trị giá 1,1 tỷ USD","Vietjet, a Vietnamese airline, and Honeywell, a US aerospace and technology company, signed a US$1.1 billion deal for avionics and maintenance services.  This agreement will upgrade Vietjet's aircraft, enhance passenger experience, improve fuel efficiency, and align with the airline's sustainability goals.  Honeywell, a global player with a strong financial performance, provides specialized equipment and technical support, particularly for Vietjet's A330neo fleet.  The partnership is seen as a step towards modernizing Vietjet's fleet and operations. "
2024-10-17,Vietjet tiên phong khai thác chuyến bay đầu tiên sử dụng nhiên liệu hàng không bền vững,"Vietjet performed its first commercial flights using SAF (Sustainable Aviation Fuel), produced from recycled cooking oil and other sustainable sources, on routes to Melbourne and Seoul.  This marks a significant step for the airline toward its sustainability goals, aiming to reduce carbon emissions and align with international standards.  The fuel is projected to reduce carbon emissions by 80% compared to traditional jet fuel.  Vietjet, in partnership with Petrolimex Aviation, is committed to using more SAF in future flights and expanding its use of sustainable practices. "
2024-05-06,"Lãnh đạo hãng bay kêu khó, sắp kiểm tra chuyện giá vé máy bay, Vietnam Airlines và Vietjet vẫn đưa cổ đông 'bay cao' khi cổ phiếu tăng sốc","Despite industry headwinds, including aircraft grounding and rising fuel costs, Vietnamese airlines Vietnam Airlines and Vietjet saw significant Q1 2024 profit increases.  These gains were largely attributed to high ticket prices, particularly during the Lunar New Year period, and a rebound in international travel.  However, the Ministry of Transport is now scrutinizing the high ticket prices, raising concerns about potential violations of pricing regulations.  The strong performance of these airlines contrasts with industry-wide challenges and the potential for further difficulties, especially regarding aircraft maintenance and availability in the coming period.   "
2024-02-10,Không khí Tết ngập tràn trên những chuyến bay Vietjet sáng Mùng 1,"Vietjet executives greeted passengers at airports across Vietnam on the first day of the Lunar New Year (Tết),  wishing them a happy new year and handing out lucky money.  The atmosphere was described as one of warmth and celebration, with the airline highlighting its commitment to customer service and a festive travel experience.   "
2024-04-02,"Vietjet công bố báo cáo kiểm toán 2023, với tăng trưởng mạnh mẽ mạng bay quốc tế, lợi nhuận từ vận tải hàng không 471 tỷ đồng","Vietjet Air saw strong financial growth in 2023, with consolidated revenue up 45% to 58.3 trillion VND.  This was driven by a 62% increase in domestic passenger revenue, a significant jump in international passenger numbers (183% YoY), and a substantial rise in ancillary revenue (over 60% YoY).  The company also expanded its route network significantly.  Financially, Vietjet ended 2023 with a strong balance sheet, low debt, and increased cash reserves.  The report highlights the airline's commitment to expansion, international partnerships, and sustainability initiatives, positioning Vietjet for continued growth. "
2024-06-26,"Top 50 công ty niêm yết lớn nhất của Forbes gọi tên Big4 Ngân hàng, Vinamilk, Hòa Phát, Vietjet Air...","Forbes Vietnam's 2024 list of top 50 publicly traded companies highlights strong performance from several sectors.  Financial institutions like Vietcombank, VietinBank, BIDV, and Bảo Việt dominate the top, despite modest revenue growth in the banking sector.  In technology, FPT is the sole representative.  Vietjet is the top performer in the aviation sector, though its profits were impacted by rising fuel costs and limited capacity.  Vinamilk is among the top earners, particularly in the food and beverage sector.  The energy and steel sectors, represented by PV Gas, Hòa Phát, and Petrolimex, report substantial revenue but declining profits.  The overall picture reveals a mixed performance across sectors in 2023, despite a generally positive economic environment.   "
