publish_date,title,summary
2024-07-19,ACB: Ngân hàng ứng dụng công nghệ thanh toán Apple Pay tốt nhất,"ACB được The Asian Banker trao giải ""Ngân hàng ứng dụng công nghệ thanh toán Apple Pay tốt nhất (Visa card)"".  Giải thưởng ghi nhận sự thành công của ACB trong việc tích hợp Apple Pay vào hệ sinh thái thanh toán số, thu hút khách hàng và thúc đẩy tăng trưởng doanh số giao dịch (68% trong 6 tháng đầu năm 2024).  ACB nhấn mạnh chiến lược tập trung vào trải nghiệm người dùng ""tiện tay mượt pay"", giúp chiếm lĩnh thị phần so với các đối thủ cạnh tranh.  Mặc dù mới ra mắt vào tháng 8/2023, Apple Pay đã được 87% khách hàng ACB biết đến.  Ngoài Apple Pay, ACB còn tích hợp Google Pay, Garmin Pay và Samsung Pay. "
2024-10-19,ACB đồng hành cùng UBND Thành phố Hồ Chí Minh trong các chương trình an sinh xã hội,"ACB đồng hành cùng UBND Thành phố Hồ Chí Minh trong các chương trình an sinh xã hội, thể hiện cam kết với chiến lược ESG.  Ngoài việc tài trợ cho chương trình xóa nhà tạm, hỗ trợ vùng lũ lụt, và giảm lãi suất cho khách hàng bị ảnh hưởng thiên tai, ACB còn đầu tư gần 4 tỷ đồng cho các hoạt động giáo dục và an sinh xã hội thông qua chương trình ""Hành trình tôi yêu cuộc sống"".  ACB cũng tăng gói tín dụng xanh/xã hội lên 4.000 tỷ đồng và cam kết hỗ trợ doanh nghiệp vừa và nhỏ với gói tín dụng có thể lên tới 20.000 tỷ đồng.  Những hoạt động này đã giúp ACB đạt nhiều giải thưởng về phát triển bền vững và trách nhiệm xã hội. "
2024-11-01,"ACB ngăn chặn giao dịch đến 10.000 tài khoản nghi ngờ gian lận, số vụ lừa đảo giảm mạnh","ACB đã ngăn chặn giao dịch tới gần 10.000 tài khoản nghi ngờ gian lận, giảm 50% số vụ lừa đảo nhờ hệ thống bảo mật nhiều lớp.  Hệ thống này bao gồm xác thực danh tính eKYC, IDCheck, nhận diện khuôn mặt, và cảnh báo giao dịch bất thường đến các tài khoản nằm trong danh sách đen.  Ứng dụng ACB ONE cảnh báo người dùng về nguy cơ mã độc và giao dịch đáng ngờ.  Việc triển khai combo xác thực khuôn mặt và ACB Safekey cũng tăng cường bảo mật, ngăn chặn lừa đảo ngay cả với công nghệ Deepfake.  Tuy nhiên, ACB nhấn mạnh tầm quan trọng của việc người dùng nâng cao cảnh giác và chỉ sử dụng các kênh chính thống của ngân hàng để giao dịch. "
2024-10-04,ACB: Tích sản trong từng tích tắc với giải pháp đầu tư và nguồn vốn linh hoạt,"Bài viết nhấn mạnh tầm quan trọng của yếu tố thời gian và thanh khoản trong đầu tư chứng khoán. ACB giới thiệu giải pháp vay thấu chi từ sổ tiết kiệm cho khách hàng VIP, cho phép vay tới 100% giá trị sổ tiết kiệm trong thời hạn 12 tháng với thủ tục đơn giản.  Đây là giải pháp giúp nhà đầu tư linh hoạt nguồn vốn để tận dụng cơ hội thị trường, ""gom hàng"" khi giá thấp hoặc ""đảo giá"" để tối ưu lợi nhuận, thay vì sử dụng margin rủi ro cao.  ACB cho rằng giải pháp này giúp khách hàng tối ưu hóa giá trị thời gian và tiền bạc. "
2024-07-10,"ACB: Không chỉ tài khoản, các giao dịch cũng cần 'chính chủ'","ACB triển khai xác thực sinh trắc học theo Quyết định 2345/QĐ-NHNN để đảm bảo giao dịch ""chính chủ"", ngăn chặn tội phạm công nghệ và lừa đảo.  Hệ thống bảo mật của ACB bao gồm eKYC, Video Call Face Identity, IDCheck, và cảnh báo ứng dụng khả nghi.  Combo xác thực khuôn mặt và ACB Safekey tạo ra hệ thống xác thực đa tầng mạnh mẽ.  Gần 800.000 khách hàng ACB đã cập nhật sinh trắc học thành công.  Bài báo cũng giải thích một số lỗi thường gặp khi cập nhật và cách khắc phục.  ACB khuyến cáo khách hàng cảnh giác và chỉ cập nhật sinh trắc học qua kênh chính thống của ngân hàng. "
2024-04-12,ACB mở rộng hệ sinh thái thanh toán công nghệ một chạm với Garmin Pay,"ACB mở rộng hệ sinh thái thanh toán không tiếp xúc bằng việc tích hợp Garmin Pay vào các thẻ ACB Visa, cho phép thanh toán dễ dàng qua đồng hồ thông minh Garmin.  Việc này diễn ra trong bối cảnh thanh toán không dùng tiền mặt ngày càng phổ biến tại Việt Nam.  Garmin Pay nổi bật với tính tiện lợi, an toàn và bảo mật cao, không cần kết nối với điện thoại.  ACB cũng đã tích hợp Apple Pay, Google Pay, và Samsung Pay trước đó.  Nhân dịp ra mắt Garmin Pay, ACB đang có chương trình ưu đãi giảm giá cho các sản phẩm đồng hồ Garmin. "
2024-03-22,"Cổ phiếu ACB bất ngờ xuất hiện loạt thoả thuận “khủng”, 4.000 tỷ được sang tay giữa các NĐT nước ngoài","Phiên giao dịch ngày 22/3 chứng kiến loạt giao dịch thoả thuận ""khủng"" cổ phiếu ACB với tổng khối lượng 145 triệu đơn vị (3,7% cổ phiếu lưu hành), trị giá hơn 4.000 tỷ đồng, giữa các nhà đầu tư nước ngoài.  Giao dịch này diễn ra khi giá cổ phiếu ACB đang tăng mạnh, vượt đỉnh lịch sử và tăng gần 19% so với đầu năm.  Sự kiện này xảy ra sau khi ACB công bố kế hoạch kinh doanh 2024 với lợi nhuận trước thuế dự kiến 22.000 tỷ đồng (tăng 10%), tăng trưởng tổng tài sản, tiền gửi, và cho vay, cùng tỷ lệ nợ xấu dưới 2%.  ACB cũng dự kiến chia cổ tức 25% (15% bằng cổ phiếu, 10% bằng tiền mặt). "
2024-06-14,ACB phát hành thành công 10.000 tỷ đồng trái phiếu chỉ trong hai ngày,"ACB đã phát hành thành công 10.000 tỷ đồng trái phiếu chỉ trong hai ngày (4/6 và 5/6/2024), gồm hai lô trái phiếu kỳ hạn 2 năm, mệnh giá 1 tỷ đồng/trái phiếu.  Đây là đợt phát hành đầu tiên của ACB trong năm 2024, sau khi phát hành 18.900 tỷ đồng trái phiếu trong năm 2023.  Mặc dù lợi nhuận trước thuế quý I/2024 của ACB giảm nhẹ so với cùng kỳ năm ngoái do tăng chi phí dự phòng, tổng tài sản và dư nợ tín dụng vẫn tăng.  Đến cuối quý I, đã có hơn 38.000 tỷ đồng trái phiếu ACB lưu hành trên thị trường. "
2024-02-06,Lãi suất ngân hàng ACB mới nhất tháng 2/2024: Mức cao nhất dành cho tiền gửi online 12 tháng,"Lãi suất huy động của ACB tháng 2/2024:  Lãi suất gửi tại quầy dao động từ 0,5% đến 4,6%/năm (cao nhất cho kỳ hạn 12-36 tháng). Lãi suất gửi online cao hơn, từ 0,5% đến 5%/năm (cao nhất cho kỳ hạn 12 tháng với số tiền gửi từ 5 tỷ đồng trở lên).  Lãi suất gửi online kỳ hạn ngắn (1-2 tháng) giảm so với tháng trước. ACB cung cấp nhiều hình thức lĩnh lãi (cuối kỳ, hàng quý, hàng tháng, trả trước) và các gói tiết kiệm ưu đãi. "
2024-05-01,"Chân dung ông Trần Mộng Hùng: Giảng viên kinh tế, sáng lập ngân hàng và những triết lý đưa ACB thành ngân hàng tư nhân hàng đầu Việt Nam","Bài báo tưởng nhớ ông Trần Mộng Hùng, người sáng lập ACB, vừa qua đời ở tuổi 72. Ông là một nhà giáo, doanh nhân tài ba, đưa ACB trở thành ngân hàng tư nhân hàng đầu Việt Nam.  Ông nổi tiếng với triết lý kinh doanh thận trọng, minh bạch, và đặt con người lên hàng đầu.  Từ một ngân hàng nhỏ với vốn điều lệ 20 tỷ đồng, dưới sự lãnh đạo của ông, ACB đã đạt được nhiều cột mốc đáng kể, trở thành ngân hàng lớn nhất trong nhóm ngân hàng thương mại cổ phần và thu hút được sự đầu tư của Standard Chartered Bank.  Sau khi rút lui khỏi vị trí chủ chốt năm 2008, ông trở lại hỗ trợ ACB vượt qua khủng hoảng năm 2012,  khi con trai ông, Trần Hùng Huy, lên nắm giữ vị trí Chủ tịch HĐQT.  Ông Hùng qua đời khi giữ chức Phó Chủ nhiệm Ủy ban quản lý rủi ro của ACB, không còn sở hữu cổ phần tại ngân hàng. Con trai ông hiện là Chủ tịch ACB, và bà Đặng Thị Thu Thủy (vợ ông Hùng) cũng là cổ đông của ngân hàng. "
2024-07-24,"ACB tăng trưởng tín dụng gấp đôi bình quân ngành, dẫn đầu thị trường về mức độ hiệu quả trong 6 tháng đầu năm 2024","Trong 6 tháng đầu năm 2024, ACB đạt lợi nhuận trước thuế 10.500 tỷ đồng, ROE 23,4% (cao nhất thị trường). Tín dụng tăng trưởng 12,8% (gấp đôi bình quân ngành), huy động tăng 6%.  Thu nhập lãi tăng 11%, thu nhập từ dịch vụ tăng 13%. Tỷ lệ nợ xấu ở mức 1,5%.  ACBS (công ty chứng khoán con của ACB) cũng có kết quả kinh doanh tốt, lợi nhuận trước thuế tăng gấp đôi so với cùng kỳ, thị phần tăng 0,15%. ACB ONE liên tục cập nhật tính năng, gần 1 triệu khách hàng xác thực khuôn mặt thành công.  ACB được The Asian Banker trao giải ""Ngân hàng ứng dụng công nghệ thanh toán Apple Pay tốt nhất"".  Những kết quả này cho thấy sự thành công của chiến lược tập trung khách hàng của ACB. "
2024-11-07,ACB ONE: Vũ khí đa năng cho các “thợ săn” early bird,"Ứng dụng ACB ONE phiên bản nâng cấp giúp người dùng săn vé (máy bay, concert) và tận dụng điểm thưởng ACB Rewards.  Hiện có chương trình ưu đãi lên đến 25% khi mua vé xem concert MLTR thông qua ACB ONE.  Ứng dụng còn tích hợp đặt vé máy bay trực tuyến và liên kết với ví điện tử VETC để thanh toán phí dịch vụ giao thông.  Chương trình ACB Rewards cho phép tích lũy và đổi điểm thưởng thành quà tặng đa dạng.  Bài báo nhấn mạnh tính tiện lợi và đa năng của ACB ONE, giúp người dùng quản lý tài chính và đáp ứng nhiều nhu cầu khác nhau. "
2024-10-24,Chứng khoán FPT muốn vay 1.000 tỷ đồng từ ACB,"Công ty Chứng khoán FPT (FPTS) sẽ vay 1.000 tỷ đồng từ ACB (500 tỷ tín chấp, 500 tỷ có tài sản đảm bảo) để bổ sung vốn lưu động, trả chi phí vận hành, đầu tư trái phiếu, và cho vay ký quỹ. Thời hạn vay tối đa 6 tháng (3 tháng cho vay ký quỹ).  Tài sản đảm bảo bao gồm tiền gửi, giấy tờ có giá và trái phiếu chính phủ.  Ngoài ra, FPTS bị UBCKNN phạt 177,5 triệu đồng do vi phạm về cơ cấu nhân sự và báo cáo hoạt động kinh doanh. "
2024-08-16,ACB: Cuộc đổ bộ trên những Đại lộ từ Bắc vào Nam,"ACB triển khai chương trình ""Đồng minh thông thái"" hỗ trợ quản lý cửa hàng cho hơn 100.000 hộ kinh doanh trên toàn quốc.  Chương trình cung cấp mã QR chống làm giả, giúp phân tách nguồn thu từng cửa hàng, chia sẻ thông báo nhận tiền với nhân viên, và quản lý doanh thu hiệu quả.  Bộ ấn phẩm QR độc quyền theo ngũ hành được tặng miễn phí.  Khách hàng đánh giá cao tính tiện ích, dễ sử dụng và an toàn của chương trình.  Chương trình khuyến mãi hoàn tiền tối đa 100.000 VNĐ/tháng trong 2 tháng đầu cũng được ACB triển khai. "
2024-04-25,"Đến chiều 25/4, đã có 15 ngân hàng công bố lợi nhuận quý I: VPBank tăng mạnh, ACB hé lộ nguyên nhân sụt giảm","15 ngân hàng công bố lợi nhuận quý I/2024. VPBank dẫn đầu về mức tăng trưởng với lợi nhuận trước thuế hợp nhất gần 4.200 tỷ đồng (tăng 64%). OCB đạt 1.214 tỷ đồng (tăng 23%),  BVBank đạt 69 tỷ đồng, MSB đạt 1.530 tỷ đồng. ACB đạt 4.900 tỷ đồng, giảm nhẹ so với cùng kỳ năm trước do tăng trích lập dự phòng và thiếu thu nhập bất thường.  Techcombank dẫn đầu về tổng lợi nhuận với 7.802 tỷ đồng (tăng 39%), tiếp theo là MB (5.795 tỷ đồng, giảm 11%). LPBank có tốc độ tăng trưởng lợi nhuận cao nhất (84%).  Các ngân hàng khác như ABBank, TPBank,  VIB, SeABank, và BaoVietBank cũng công bố kết quả kinh doanh quý I. "
2024-05-24,Cổ đông ACB sắp được nhận gần 3.900 tỷ đồng cổ tức tiền mặt,"ACB sẽ trả cổ tức năm 2023 cho cổ đông vào ngày 13/6, với tỷ lệ 10% tiền mặt (3.884 tỷ đồng) và 15% cổ phiếu.  Đây là năm thứ hai liên tiếp ACB trả cổ tức tiền mặt.  Việc trả cổ tức tiền mặt đang trở nên phổ biến hơn trong năm 2024, với 10 ngân hàng công bố kế hoạch chi trả tổng cộng khoảng 34.300 tỷ đồng, tăng so với năm 2023.   "
2024-02-23,"Tìm ra chủ nhân chiếc xe Mercedes đầu tiên của chương trình ""Tết cùng ACB - Quà tới cản không kịp""","ACB tổ chức lễ quay số đợt 1 chương trình ""Tết cùng ACB - Quà tới cản không kịp"", trao giải đặc biệt là xe Mercedes, giải nhất là vàng, và 3 giải nhì là thẻ Visa Debit.  Chương trình có tổng giá trị 50 tỷ đồng và áp dụng cho nhiều loại giao dịch của khách hàng cá nhân và doanh nghiệp.  Lễ quay số đợt 2 sẽ diễn ra ngày 4/4/2024.  Chương trình vẫn tiếp tục đến hết tháng 3/2024 với nhiều phần quà khác như iPhone 15 Pro Max và e-voucher, áp dụng cho cả giao dịch tại quầy và online.   "
2024-01-05,"Chủ động quản lý thẻ qua ứng dụng ACB ONE, làm chủ mọi chi tiêu","Bài viết đề cập đến thách thức trong việc quản lý chi tiêu khi sử dụng thẻ, đặc biệt đối với người trẻ.  Ứng dụng ACB ONE cung cấp giải pháp quản lý thẻ hiệu quả, cho phép chủ thẻ chủ động điều chỉnh hạn mức giao dịch theo ngày và từng lần giao dịch (thanh toán trực tuyến, thanh toán tại điểm bán, thẻ phụ).  Tính năng bật/tắt giao dịch online giúp tăng cường bảo mật.  Bài viết cũng nhấn mạnh các ưu điểm của thẻ ACB, như thẻ ACB UrBox tích điểm đổi quà và khả năng liên kết với Apple Pay, Google Pay, và Samsung Pay.   "
2024-04-01,"Triển khai Garmin Pay, ACB mở rộng hệ sinh thái thanh toán công nghệ một chạm","ACB mở rộng hệ sinh thái thanh toán không tiếp xúc bằng việc tích hợp Garmin Pay, cho phép khách hàng sử dụng đồng hồ thông minh Garmin để thanh toán.  Garmin Pay hoạt động độc lập với hệ điều hành điện thoại và có hệ thống bảo mật cao, không lưu trữ thông tin thẻ trên thiết bị.  Chương trình khuyến mãi giảm giá sản phẩm đồng hồ Garmin khi thanh toán bằng Garmin Pay được ACB triển khai từ 1/4 đến 1/5/2024. "
2024-10-24,"BCTC quý 3/2024 tối ngày 24/10: ACB lãi hơn 4.800 tỷ đồng, lợi nhuận của một DN thủy điện bất ngờ tăng bằng lần","Ngày 24/10, nhiều doanh nghiệp công bố báo cáo tài chính quý 3/2024. ACB đạt lợi nhuận trước thuế 4.844 tỷ đồng, lũy kế 9 tháng đạt 15.300 tỷ đồng (tăng 2% so với cùng kỳ). Masan Group (MSN) lãi sau thuế tăng gần 1.400% so với cùng kỳ. Techcombank (TCB) tăng 23% lợi nhuận trước thuế so với cùng kỳ. FPT Telecom (FPT) tăng trưởng doanh thu và lợi nhuận. PVI Holdings (PVI) giảm lợi nhuận do giá vốn và chi phí tăng. Thaiholdings (THD) tăng mạnh lợi nhuận nhờ doanh thu tài chính. Thủy điện Đa Nhim - Hàm Thuận - Đa Mi (DNH) giảm lợi nhuận. The PAN Group (PAN) tăng trưởng lợi nhuận. KienlongBank (KLB) giảm lợi nhuận quý 3 nhưng tăng lợi nhuận 9 tháng. Khử trùng Việt Nam (VFG) tăng trưởng mạnh về lợi nhuận.   "
2024-06-10,ACB tăng cường bảo vệ khách hàng trong giao dịch trực tuyến với xác thực khuôn mặt,"Từ ngày 10/6/2024, ACB triển khai xác thực khuôn mặt trên ACB ONE (phiên bản 3.26.0 trở lên) để tăng cường bảo mật.  Từ 1/7/2024, xác thực khuôn mặt bắt buộc khi đăng nhập lần đầu trên thiết bị mới và giao dịch trực tuyến trên 10 triệu đồng hoặc tổng giao dịch trên 20 triệu đồng/ngày.  Giải pháp này nhằm giảm thiểu rủi ro gian lận và tuân thủ Quyết định 2345/QĐ-NHNN.  Khách hàng cần điện thoại hỗ trợ NFC và thẻ căn cước gắn chip. Ông Nguyễn Trần Nam, Giám đốc Khối Ngân hàng số ACB, nhấn mạnh tính an toàn và tiện lợi của phương thức này.   "
2024-11-17,"Lãi suất ngân hàng ACB mới nhất tháng 11/2024: Mức cao nhất dành cho tiền gửi online 12 tháng, lãi suất cho vay bình quân khoản vay mới là 6,67%/năm","Lãi suất huy động ACB tháng 11/2024: Gửi tại quầy từ 0,5% - 4,5%/năm (cao nhất cho kỳ hạn 13-36 tháng, ngoại trừ kỳ hạn 13 tháng với số tiền gửi từ 200 tỷ đồng trở lên là 6,0%/năm); gửi online từ 0,5% - 5,1%/năm (cao nhất 5,1% cho kỳ hạn 12 tháng, số tiền gửi từ 5 tỷ đồng trở lên).  ACB cũng cung cấp các hình thức lĩnh lãi linh hoạt và gói tiết kiệm ưu đãi. Lãi suất cho vay bình quân khoản vay mới là 6,67%/năm. "
2024-10-07,ACB tích cực thực hiện trách nhiệm xã hội bằng các chính sách hỗ trợ thiết thực cho cộng đồng,"ACB tích cực thực hiện trách nhiệm xã hội thông qua nhiều hoạt động: giảm lãi suất cho vay (3.650 tỷ đồng trong 8 tháng đầu năm 2024), hỗ trợ vùng bị thiên tai (2,2 tỷ đồng và gói vay 1.000 tỷ đồng ưu đãi), và chương trình ""Hành trình tôi yêu cuộc sống"" hỗ trợ giáo dục.  ACB cũng đóng góp lớn vào ngân sách nhà nước và nhận được nhiều giải thưởng về phát triển bền vững và ESG.  Những hoạt động này khẳng định cam kết của ACB với chiến lược ESG và xây dựng hệ thống tài chính bền vững. "
